,"R & S MACHINING, INC.",,"N","6135 BRADLEY MANOR PLACE",,,"ST LOUIS","MO","63129","United States","3144167825",,"6AF863",,"EIN",,"N","N",,"3","20160315",,,,,,,"N","N","N","N","N",,
,"TELEDYNE INTERCONNECT DEVICES",,"N","14020 STOWE DRIVE",,,"POWAY","CA","92064","United States","8585761005",,"922134",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"US SUPPLY CO",,"N","58 STRATFORD AVENUE",,,"GREENLAWN","NY","11740","United States","6313683102",,"743F0V",,"EIN",,"N","Y",,"3","20130129",,,,,,,"N","N","N","N","N",,
,"BAYVIEW ELECTRONICS INTERNATIONAL,",,"N","5827 PRISTINE FALLS AVENUE",,,"LAS VEGAS","NV","89131","United States","7023951560",,,,"EIN",,"N","Y",,"3","20150629",,,,,,,"N","N","N","N","N",,
,"QUEST COMPONENTS, INC.","STEVE SR TOLMACHOFF","N","14711 CLARK AVENUE",,,"CITY INDUSTRY","CA","91745","United States","6263335858",,"9E5272",,"EIN",,"N","N",,"3","20120329",,"PO","IK",,,,"N","N","N","N","N",,
,"QUALITY SOCKET SCREWS","NANCY  RMA# 160907-JP","N","2790 WORTH AVENUE",,,"ENGLEWOOD","FL","34224","United States","9414759585",,"377716",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"MILANO BROTHERS INTERNATIONAL CORP.",,"N","1456 NEWPORT CENTER DRIVE",,,"DEERFIELD BEACH","FL","33442","United States",,,"4217E8",,"EIN",,"N","N",,"3","20080110",,"PO","IK",,,,"N","N","N","N","N",,
,"NAVSEA UNDERSEA WARFARE CENTER",,"N","610 DOWELL STREET","BLDG 893",,"KEYPORT","WA","98345","United States",,,,,"EIN",,"N","N",,"3","20080521",,,,,,,"N","N","N","N","N",,
,"RTA INTERNAITONAL, INC.","SHIPPING/RECEIVING","N","189 BEDFORD STREET",,,"STAMFORD","CT","069011902","United States",,,"048E70",,"EIN",,"N","N",,"0","20130628",,,,,,,"N","N","N","N","N",,
,"MILSPEC SERVICES PTY LTD",,"N","720 WEST CHEYENNE AVENUE","UNIT A-90",,"NORTH LAS VEGAS","NV","89030","United States","7024050275",,"X35433",,"EIN",,"N","N",,"3","20100930",,,,,,,"N","N","N","N","N",,
,"METAL DYNAMICS INTERNATIONAL, INC.",,"N","25 CORPORATE DRIVE",,,"HAUPPAUGE","NY","117882021","United States",,,"163760",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ARINC.",,"N","1632 SOUTH MURRY BOULEVARD",,,"COLORADO SPRINGS","CO","809164501","United States",,,"7YF832",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"THOMAS AIRCRAFT PARTS COMPANY",,"N","4622 N. HIATUS ROAD",,,"SUNRISE","FL","33351","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"IC DIGITAL ELECTRONICS, INC.",,"N","18 GLEN HOLLOW DRIVE #F11",,,"HOLTSVILLE","NY","11742","United States","6315692339",,"56Y735",,"EIN",,"N","Y",,"3","20080121",,,,,,,"N","N","N","N","N",,
,"ILLUMINAIR SUPPORT CORPORATION",,"N","9960 NW 116 WAY","SUITE# 10",,"MIAMI","FL","33178","United States","3058842882",,"4648EY",,"EIN",,"N","N",,"3","20130409",,,,,,,"N","N","N","N","N",,
,"WHOLESALE INDUSTRIAL ELECTRONICS",,"N","515 EAST BAY STREET",,,"CHARLESTON","SC","29403","United States","8437222634",,"220879",,"EIN",,"N","N",,"3","20150827",,,,,,,"N","N","N","N","N",,
,"FASTENAL COMPANY PA",,"N","209 BROAD STREET",,,"JOHNSTOWN","PA","15906","United States","5074538921",,"243818",,"EIN",,"N","N",,"3","20160106",,,,,,,"N","N","N","N","N",,
,"FALCON DYNAMICS,INC",,"N","9680 RESEARCH DRIVE",,,"IRVINE","CA","92618","United States",,,"65A54Y",,"EIN",,"N","N",,"3","20170404",,,,,,,"N","N","N","N","N",,
,"A & E PARTS, INC.",,"N","490 NE BUTLER MKT RD.",,,"BEND","OR","97701","United States","5412289741",,"R2818X",,"EIN",,"N","N",,"3","20181210",,,,,,,"N","N","N","N","N",,
,"UMPCO, INC",,"N","7100 LAMPSON AVENUE",,,"GARDEN GROVE","CA","92846","United States",,,"978723",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"LOUIS DLORENZO",,"N","151 -16 18TH AVENUE",,,"WHITESTONE","NY","11357","United States",,,,,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ELECTRONIC CONCEPTS & ENGINEERING",,"N","1306 KITTLE ROAD",,,"HOLLAND","OH","43528","United States","4198619000",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CARLO GAVAZZI COMPUTING SOLUTIONS",,"N","10 MUPAC DRIVE",,,"BROCKTON","MA","023013355","United States","5085886110",,"R349V8",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TOBYHANNA ARMY DEPOT","ASRS","N","RECEIVING 1CB6 ATTN: ASRS","CALL# 1974",,"TOBYHANNA","PA","18466","United States","5708958931","5708956992",,,"EIN",,"N","N",,"3","20120427",,,,,,,"N","N","N","N","N",,
,"DB ROBERTS COMPANY",,"N","6520 MERIDIAN DR STE 100","SUITE 3",,"RALEIGH","NC","27616","United States",,,"XX9192",,"EIN",,"N","N",,"3","20170221",,,,,,,"N","N","N","N","N",,
,"HTF AEROSPACE, INC.",,"N","23223 ERWIN STREET",,,"WOODLAND HILLS","CA","91367","United States","3104319527",,"621390",,"EIN",,"N","Y",,"3","20151002",,,,,,,"N","N","N","N","N",,
,"DIAL SUPPLY MFG, INC",,"N","1315 FM 1187 #106",,,"MANSFIELD","TX","760636134","United States",,,"A006R5",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ARLINGTON INTERNATIONAL AVIATION",,"N","915 W. MAYFIELD ROAD",,,"ARLINGTON","TX","760153687","United States",,,"Y01Y02",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NORTHROP GRUMMAN ELECTRONICS SYSTEM","ES SECTOR","N","7301 SYKESVILLE ROAD",,,"SYKESVILLE","MD","21784","United States","2038525047",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AQUIDNECK FASTENERS, INC",,"N","36 AQUIDNECK DRIVE",,,"TIVERTON","RI","02878","United States",,,"051909",,"EIN",,"N","N",,"3","20080818",,,,,,,"N","N","N","N","N",,
,"ATK SPACE SYSTEMS",,"N","1385 TECHNOLOGY COURT",,,"DAYTON","OH","45430","United States","9374299261",,,,"EIN",,"N","N",,"3","20090514",,,,,,,"N","N","N","N","N",,
,"CORPUS CHRISTIARMY DEPOT","JESSICA AGUIRRE","N","ASRS LOADING DOCK 114D",,,"CORPUS CHRISTI","TX","78419","United States","3619614367",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AIR & GROUND AVIATION LTD","RECEIVING DEPARTMENT","N","AVAITION HOUSE, LONDON ROAD",,,"SHIRLEYWICH","STAFFORDSHIRE","ST180PN","United Kingdom","441889271777",,"2364A7",,"OTHER",,"N","N",,"3","20120723",,"IK","PO",,,,"N","N","N","N","N",,
,"MERRILL AVIATION & DEFENSE",,"N","1023 SOUTH WHEELER STREET",,,"SAGINAW","MI","486021112","United States","9899211490",,"458592",,"EIN",,"N","N",,"0","20140618",,,,,,,"N","N","N","N","N",,
,"UNICOR FEDERAL PRISON INDUSTRIES",,"N","PO 1000, RR276 772 ST. JOSEPH ROAD",,,"LORETTO","PA","15940","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"STANDARD NUT AND BOLT",,"N","3838 EAST GROVE STREET",,,"PHOENIX","AZ","850403983","United States",,,"871953",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"B.E. MEYERS & CO., INC.",,"N","14540 NE 91ST STREET",,,"REDMOND","WA","980526553","United States",,,"903141",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ARNOLD ENGINEERING",,"N","345 CESSNA CIRCLE","SUITE# 102",,"CORONA","CA","928802519","United States",,,"A2R340",,"EIN",,"N","N",,"0","20130617",,,,,,,"N","N","N","N","N",,
,"MACHINISTS, INC.",,"N","7600-5TH AVENUE SOUTH","PLANT 2-B",,"SEATTLE","WA","98108","United States","2067630990",,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TATGAL, INC. C/O UTI GROUP",,"N","147-04 183RD STREET",,,"SPRINGFIELD GARDENS","NY","11413","United States","7182442103",,,,"EIN",,"N","N",,"3","20110727",,,,,,,"N","N","N","N","N",,
,"UNIVERSAL AIRCRAFT PARTS, INC.",,"N","125 WEST 22ND STREET",,,"HIALEAH","FL","33010","United States","3058878201",,"365097",,"EIN",,"N","N",,"3","20090213",,,,,,,"N","N","N","N","N",,
,"LJD AEROSPACE LC",,"N","2425 EAST PARAISO DRIVE",,,"PHOENIX","AZ","85024","United States","4804738695","4804738696","9Y1745",,"EIN",,"N","Y",,"3","20110810",,"PO","IK",,,,"N","N","N","N","N",,
,"PPI/TIME ZERO, INC.",,"N","11 MADISON ROAD",,,"FAIRFIELD","NJ","070042308","United States","9735674320","9732782228","076165",,"EIN",,"N","N",,"0","20140320",,"PO","IK",,,,"N","N","N","N","N",,
,"L-3 COMMUNICTIONS",,"N","7101 IMPERIAL DRIVE",,,"WACO","TX","76712","United States","9034579764",,"7X5345",,"EIN",,"N","N",,"3","20130226",,,,,,,"N","N","N","N","N",,
,"SONICARE SOLUTIONS, INC.",,"N","111 COMMERCE ROAD",,,"BOYNTON BEACH","FL","33426","United States","5612029700","5612029702","7AF407",,"EIN",,"N","N",,"3","20150722",,"PO","IK",,,,"N","N","N","N","N",,
,"COMPUNETIX, INC.","CARRIE","N","2420 MOSSIDE BLVD.",,,"MONROEVILLE","PA","151464236","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"BAILEY HYDRAULICS, INC.",,"N","1931 BOMAR AVENUE",,,"FORT WORTH","TX","761032102","United States","8175461200",,"02X23A",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"L3 COMMUNICATIONS",,"N","1515 GRUNDY'S LANE",,,"BRISTOL","PA","190071506","United States",,,"177699",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SALEM MANUFACTURING & SALES, INC.",,"N","2856 BANWICK ROAD",,,"COLUMBUS","OH","432323831","United States",,,"498098",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SUSTAINMENTPLUS CORPORATION",,"N","1634OLD DAYTONA STREET",,,"DELAND","FL","327242023","United States",,,"3R28W2",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SOUTHERN CALIFORNIA BRAIDING",,"N","7450 SCOUT AVENUE",,,"BELL GARDENS","CA","902014932","United States",,,"993420",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SCREW-MATIC NORTH","bob edwards","N","144 LEXINGTON DRIVE",,,"LACONIA","NH","032462936","United States","9783566200","9783566999",,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"TIM TUSING ENTERPRISES, INC.",,"N","7257 NW 4TH BOULEVARD","SUITE# 21",,"GAINESVILLE","FL","32607","United States","3864629108",,"3X2530",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"RAYTHEON COMPANY",,"N","955 BYNUM CUTOFF ROAD",,,"EASTABOGA","AL","36260","United States","8772919990",,"1FW332",,"EIN",,"N","N",,"3","20080208",,,,,,,"N","N","N","N","N",,
,"TOBYHANNA ARMY DEPOT","ASARS RECEIVING","N","11 HAP ARNOLD BLVD.","RECEIVING BLDG #1C6",,"TOBYHANNA","PA","184665002","United States","5708957260",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,"N","700 BRADDOCK AVENUE","KEYSTONE COMMONS","BUILDING:  S","EAST PITTSBURGH","PA","15112","United States","7249253001",,"V6F439",,"EIN",,"N","N",,"3","20150526",,,,,,,"N","N","N","N","N",,
,"CRESTWOOD TECHNOLOGY GROUP (CTG)",,"N","1 ODELL PLAZA","SUITE# 139","BAY# 4","YONKERS","NY","107011402","United States","9147793500","9143754508","A740T7",,"EIN",,"N","N",,"3","20160901",,,,,,,"N","N","N","N","N",,
,"PLX INC.",,"N","40 WEST JEFRYN BLVD",,,"DEER PARK","NY","117294720","United States",,,"159317",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"L & T PRECISION SHEET METAL CORP.",,"N","12105 KIRKMAN ROAD",,,"POWAY","CA","920646870","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"YUSEN AIR AND SEA SERVICE (USA) INC","FOR MITSUBICHI ELECTRIC & ELECTRONI","N","19001 HARBORGATE WAY",,,"TORRANCE","CA","905011314","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"SKYNET INTERNATIONAL, INC.",,"N","12325 S.W. 133 COURT",,,"MIAMI","FL","33186","United States","3059712413","3059712411","F33327",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AVEX AEROSPACE CORP.",,"N","383 VAN NESS AVENUE","SUITE 1602",,"TORRANCE","CA","905017222","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"UNITED AVIATION (SPORE) PTE LTD","RECEIVING DEPARTMENT","N","35, TUAS VIEW CRESCENT",,,"SINGAPORE","CH","637608","Singapore","6568612451",,"R3164R",,"OTHER",,"N","N",,"3","20080110",,"IK","PO",,,,"N","N","N","N","N",,
,"AEROSPACE TECHNOLOGIES INT'L",,"N","2945 CENTER GREEN COURT SOUTH","SUITE C",,"BOULDER","CO","80301","United States","3034491003",,"E46602",,"EIN",,"N","N",,"3","20090522",,,,,,,"N","N","N","N","N",,
,"GENERAL DYNAMICS INFORMATION TECH","C/O NAVAL UNDERSEA WARFARE CENTER","N","4 DODGE COURT",,,"NIANTIC","CT","06357","United States",,,,,"EIN",,"N","N",,"3","20080722",,,,,,,"N","N","N","N","N",,
,"INTRI-CUT TOOL CO., INC.",,"N","5130 EAST 900 NORTH",,,"ROANOKE","IN","46783","United States","2606729602",,"772W71",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AMAC AEROSPACE EURO AIRPORT BASEL","ZENTRALER RECHNUNGSEINGANG","N","HENRIC PETRI-STRAUSSE 35","4010 BASAL",,"BASEL",,"4010","Switzerland","1141583103131",,"2F0534",,"OTHER",,"N","N",,"3","20141017",,"IK","PO",,,,"N","N","N","N","N",,
,"FASTENAL MN",,"N","1920 OAKCREST AVENUE","SUITE# 8",,"ROSEVILLE","MN","55113","United States","5074538921",,"X78W05",,"EIN",,"N","N",,"3","20160708",,,,,,,"N","N","N","N","N",,
,"FASTENAL COMPANY",,"N","500 N. 56TH STREETSUITE 3 & 4",,,"CHANDLER","AZ","85226","United States","4807855100",,"0AW171",,"EIN",,"N","N",,"3","20190117",,,,,,,"N","N","N","N","N",,
,"COAST TO COAST AEROSPACE, LLC",,"N","752 COMMERCE DRIVE","STE 9",,"VENICE","FL","342921744","United States","9413023958",,"006YA9",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"HTA AVIATION, LLC","201ST AS/DCANG C-38","N","1228 MENOHER DRIVE","HANGER# 9",,"ANDREWS AIR FORCE BASE","MD","20762","United States","8175678018","8175678021","690YR6",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"COLUMBIA HELICOPTERS, INC",,"N","14452 ARNDT ROAD N.E.",,,"AURORA","OR","97002","United States",,,"944763",,"EIN",,"N","N",,"3","20080422",,,,,,,"N","N","N","N","N",,
,"CLARK MANUFACTURING",,"N","1936 NORTH A STREET",,,"WELLINGTON","KS","67152","United States",,,"696097",,"EIN",,"N","N",,"3","20080618",,,,,,,"N","N","N","N","N",,
,"MOTOR CITY FASTENERS",,"N","1600 EAST TEN MILE ROAD",,,"HAZEL PARK","MI","480301208","United States",,,"459525",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"RTA INTERNAITONAL, INC.","SHIPPING/RECEIVING","N","189 BEDFORD STREET",,,"STAMFORD","CT","06901","United States",,,"048E70",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NAS NORTH ISLAND.","GIL HERRERA (619) 545-7460","N","BUILDING 661 BAY 3",,,"SAN DIEGO","CA","92135","United States","6195457460",,,,"EIN",,"N","N",,"3","20110425",,,,,,,"N","N","N","N","N",,
,"SMT MANUFACTURING GROUP",,"N","60 SOUTH PROSPECT STREET",,,"HELLAM","PA","17406","United States","7177674900",,"2089RE",,"EIN",,"N","N",,"3","20120216",,,,,,,"N","N","N","N","N",,
,"JENSON FASTENERS, INC.",,"N","3440 OVERLAND AVENUE",,,"LOS ANGELES","CA","900345406","United States","3102873000",,"Y2182Y",,"EIN",,"N","N",,"0","20140730",,,,,,,"N","N","N","N","N",,
,"LOCKHEED MARTIN",,"N","497 ELECTRONIC PKWY","BLDG 5 DOCK 5B","MS2-RADAR SYSTEMS","LIVERPOOL","NY","13088","United States",,,"099E07",,"EIN",,"N","N",,"3","20141201",,,,,,,"N","N","N","N","N",,
,"OTTO INSTRUMENT SERVICE, INC.",,"N","1441 VALENCIA PLACE",,,"ONTARIO","CA","917617639","United States",,,"920015",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"THE BOEING COMPANY","TERRY PASHCA","N","HWY 94 NORTH & HARPOON DRIVE","GATE 4, BLDG #598","RM. 252D POST K.1-61","SAINT CHARLES","MO","63301","United States",,,"3429X7",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"LOCKHEED MARTIN CORP.INF. SYSTEMS",,"N","12506 LAKE UNDERHILL ROAD","BLDG #E-9 RECEIVING DOCK",,"ORLANDO","FL","328255002","United States",,,"EW6413",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NORTHERN WINGS REPAIR,INC.",,"N","2275 MICHELLE COURT",,,"BROOKFIELD","WI","530455021","United States",,,"XV0359",,"EIN",,"N","Y",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AERO INDUSTRIES, INC",,"N","18530 HANGER A 59TH AVE. DR. NE.",,,"ARLINGTON","WA","982237846","United States","3604351095","3603539329","2740TT",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ZENTECH MANUFACTURING INC.",,"N","6980 TUDSBURY ROAD",,,"BALTIMORE","MD","212442674","United States","4433484500",,"280695",,"EIN",,"N","N",,"0","20140501",,,,,,,"N","N","N","N","N",,
,"NAVAL STATION NEWPORT","BRYAN BRAUER","N","5 ANDERSON AVENUE","BUILDING# 5",,"NEWPORT","RI","02841","United States","4016191258",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"KLX  INC.",,"N","4050LAKEVIEW SHORES COURT",,,"EARTH CITY","MO","630451227","United States","3059252600",,"363159",,"EIN",,"N","N",,"3","20150106",,,,,,,"N","N","N","N","N",,
,"ALABAMA AEROSPACE",,"N","102 SKYLAB DRIVE",,,"HUNTSVILLE","AL","358063720","United States","2568519005",,"V90F30",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ANA TRADING CORP., USA","ALEX SUGIHARA","N","970 W. 190TH STREET","GATEWAY TOWERS-EAST","SUITE 600","TORRANCE","CA","905021053","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"C.E. PRECISION ASSEMBLIES, INC.",,"N","6501 W. FRYE ROAD","# 17",,"CHANDLER","AZ","852263329","United States",,,"871911",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"CIRCLE PRIME MFG, INC.",,"N","2114 FRONT STREET",,,"CUYAHOGA FALLS","OH","442213220","United States","3309230019","3309238249","44E376",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"K LINE AIR SERVICES (LA)","FOR FUJI INDUSTRIES","N","550 NORTH NASH STREET",,,"EL SEGUNDO","CA","902452817","United States","3106150555",,"993158",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ARAMCO ASSOCIATED COMPANY","AIRCRAFT MAINTENANCE DEPARTMENT","N","16875 JOHN F KENNEDY BOULEVARD",,,"HOUSTON","TX","77032","United States","7134325224",,,,"EIN",,"N","N",,"3","20100325",,,,,,,"N","N","N","N","N",,
,"ASSEMBLY FASTENERS INC NC",,"N","1010 CLASSIC ROAD","SUITE 1010",,"APEX","NC","275394401","United States","8004884777",,"92A26V",,"EIN",,"N","N",,"0","20140617",,,,,,,"N","N","N","N","N",,
,"LOCKHEED MARTIN MARITIME SYSTEMS",,"N","199 BORTON LANDING ROAD",,,"MOORESTOWN","NJ","08057","United States","8568639493",,"099E07",,"EIN",,"N","N",,"3","20100624",,,,,,,"N","N","N","N","N",,
,"PANELITE ENGINEERING, ING",,"N","1705 BOYD STREET",,,"SANTA ANA","CA","927055105","United States",,,"18R452",,"EIN",,"N","N",,"0","20130607",,,,,,,"N","N","N","N","N",,
,"LENA AVENA/KEVIN TABLEMAN","LEAVE PACKAGE BY FRONT DOOR PLEASE","N","4265 NORTHWEST OAKBROOK CIRCLE",,,"JENSEN BEACH","FL","34957","United States","7722618671",,,,"EIN",,"N","Y",,"3","20130923",,,,,,,"N","N","N","N","N",,
,"TOBYHANNA ARMY DEPOT","COMMANDER","N","11 HAP ARNOLD BLVD. BLDG 1C, BAY 6","ATTN: ASRS 9369",,"TOBYHANNA","PA","184665002","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"IBS ELECTRONICS,INC",,"N","3506-D W.LAKE CENTER",,,"SANTA ANA","CA","927046985","United States",,,"908941",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"KNAPPS & KOESTER, INC.",,"N","18 BRADCO STREET",,,"KEENE","NH","03431","United States","6033551166",,"052584",,"EIN",,"N","N",,"3","20080328",,,,,,,"N","N","N","N","N",,
,"GEXPRO SERVICES HAYWARD",,"N","30868 SAN CLEMENTE STREET",,,"HAYWARD","CA","94544","United States","9729151720",,"46885W",,"EIN",,"N","N",,"3","20090709",,,,,,,"N","N","N","N","N",,
,"EX-ELTRONICS INCORPORATED",,"N","137 EXPRESS STREET",,,"PLAINVIEW","NY","118032418","United States","5166221431",,"130960",,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"TOBYHANNA ARMY DEPOT","ASARS RECIEVING","N","11 HAP ARNOLD BLVD.","RECEIVING BLDG #1C6",,"TOBYHANNA","PA","184665002","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"ELLANEF MFG CORPORATION",,"N","25 AERO ROAD",,,"BOHEMIA","NY","117162910","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"NAVAL AVIATION DEPOT","NANCY L. SPRAY","N","NAS, NORTH ISLAND","BUILDING# 94",,"SAN DIEGO","CA","921357058","United States",,,,,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"AVIATION AVIONICS & INSTRUMENTS CO.",,"N","210 HANSE AVENUE",,,"FREEPORT","NY","11520","United States","5168687700",,"13515E",,"EIN",,"N","N",,"3","20110927",,,,,,,"N","N","N","N","N",,
,"FLEET READINESS CENTER EAST","RECEIVING OFFICER","N","CUNNINGHAM STREET","BUILDING# 159 BAY DOOR R4",,"CHERRY POINT","NC","28533","United States","2524648312",,,,"EIN",,"N","N",,"3","20141002",,,,,,,"N","N","N","N","N",,
,"COMPANY FASTENERS LIMITED","RECEIVING DEPARTMENT","N","41 VALLEY ROAD","PLYMPTON DEVON",,"PLYMOUTH","DEVON","PL71RF","England","011441752344321",,"956R5R",,"OTHER",,"N","N",,"3","20170920",,"IK","PO",,,,"N","N","N","N","N",,
,"EXACT AEROSPACE","3104 C STREET NE","N","SUITE# 200",,,"AUBURN","WA","98002","United States","7146932901",,"936095",,"EIN",,"N","N",,"3","20171228",,,,,,,"N","N","N","N","N",,
,"ZENTECH FREDERICKSBURG,LLC",,"N","3361 SHANNON AIRPORT CIRCLE",,,"FREDERICKSBURG","VA","22408","United States",,,"285338",,"EIN",,"N","N",,"3","20180125",,,,,,,"N","N","N","N","N",,
,"EATON AEROQUIP, INC.","TONY ROZENSKY","N","4743 VENTURE DRIVE","BUSINESS DEVEL CTR","ENGINEERED SYS DIV","ANN ARBOR","MI","481089560","United States",,,"X495W9",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"STONE MACHINE & TOOL, INC.",,"N","1509 HAMLIN FLOYD ROAD",,,"JEFFERSONVILLE","GA","31044","United States","4789453679",,"Y48A54",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"KOKUSAI SOKO AMERICA LA",,"N","1521 FRANCISCO STREET","UNIT A",,"TORRANCE","CA","905011344","United States","3106726176",,"993158",,"EIN",,"N","N",,"0","20140801",,,,,,,"N","N","N","N","N",,
,"ACHILLES AEROSPACE PRODUCTS, INC.",,"N","2100 ENTERPRISE PARKWAY",,,"TWINSBURG","OH","440872212","United States",,,"4X4644",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"RICHLIND METAL FABRICATORS, INC.",,"N","4155 PEAVEY ROAD",,,"CHASKA","MN","553182345","United States","9524484862",,"555703",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
,"STATE INDUSTRIAL SUPPLY",,"N","6801-A NORTH PARK BLVD",,,"CHARLOTTE","NC","28216","United States",,,"X28333",,"EIN",,"N","N",,"3","20080221",,,,,,,"N","N","N","N","N",,
,"SHERBURN ELECTRONICS CORPORATION",,"N","175 COMMERCE DRIVE",,,"HAUPPAUGE","NY","11788","United States","6312314300",,"153510",,"EIN",,"N","N",,"3","20080110",,,,,,,"N","N","N","N","N",,
